WellId,API,Supplier,Purpose,TradeName,IngredientName,CASNumber,PercentOfTotalFluid,IngredientMass
1eb8a457-8d5e-43ce-a08a-ce3253a829ae,4237139395,LISTED ABOVE,See Trade Name(s) List,Other Chemicals,,14808-6-0--7,0,0
dfd3734e-5f00-4ec3-ad11-0d2cb94e185e,4237139197,FRAC SPECIALISTS,Scale Inhibitor,Solid Scale inhibitor,BISHEXAMETHYLENETRIAMINE PENT,35657-7-7--3,0.003937479,32.76
2a8ef797-1993-4ae7-a2f1-88870f1b9a4c,4237139161,ECONOMY POLYMERS,Corrosion Inhibitor,CI200-Corrosion Inhibitor,12-DIHYDROXYPROPANE,57-5-5--6,0.002536626,67.294
fb958191-4082-464c-9a76-917c9e79417c,4237138948,FRAC SPECIALISTS,Encapsulated Breaker,Encap-LE,IRIDIUM,,4.92962E-05,99.55
2a515f4e-9ebd-4ba8-8205-6be9967d3e26,4237139278,SANJEL,Non-MSDS,Other Chemicals,SORBIC ACID,110-4-4--1,0,0
d225de0d-b844-4626-ab62-85bd181e3ee4,4237110279,,Other Ingredient(s),,ACRYLAMIDE MODIFIED POLYMER,,0.0007394936,41
6934955c-6532-4e7b-9e4d-8ad18517080f,4237139052,OPERATOR,Base Carrier Fluid,WATER,ETHOXYLATED ALCOHOLS,,85.99837,4585290
e375546e-b932-4250-a135-fe96e754c85d,4237138969,CHEMPLEX,Borate Crosslinker,Plexbor 101,WATER,7732-1-8--5,0.05648746,4265.388
00467069-2b98-45e2-88bc-bea65a9408db,4237110933,,,,TRIMETHYLAMINE N-OXIDE,1184-7-8--7,0.001126771,128
3eafda1c-93c6-4ac3-bf82-912f96ca5600,4237139134,TES,Clay Control,TCS-145L,TETRAMETHYLAMMONIUM CHLORIDE,,0.04849419,8449.229
a5345ef8-9cca-44fa-9d29-6c782313b15b,4237139322,ARCHER,Liquid Acid Iron Control,AIC,CARRIER / BASE FLUID - WATER,7789-2-0--0,0.0002360928,815.369
520fc0e9-2a5b-409c-b02d-9763ec161942,4237139222,HALLIBURTON,Proppant,SSA-2,CRYSTALLINE SILICA IN FORM OF QUARTZ,148-6-0--7,21.83885,459801
178aea95-aefd-41db-95e1-a068ccfe9556,4237139240,BRENNTAG,Iron Sequestering Agent,"Citric Acid, 50%",CATIONIC POLYACRYLAMIDE CO POLYMER,,0.00106,688.6
7d892112-3f83-4b45-8d07-75db4a89f582,4237139432,,,,1310-73-2,,0.00015,158.5074
53104f02-c3e6-467a-b911-203399dabdb6,4237139139,,Other Ingredient(s),,BENTONITE BENZYLHYDROGENATED TALLOW ALKYL DIMETHYLAMMONIUM STERATE COMPLEX,121888-6-8--4,0.001971548,853
6be4f61f-5c9c-42c9-8da9-7318d72236ea,4237138803,,,,,14808-6-0--7,0.00692,
bb154c31-00bc-4f99-ac79-ee60c058eb03,4237139286,,,,CATIONIC POLYACRYLAMIDE CO POLYMER,,0.00865,19113.94
598b6eba-30f2-4967-990c-509675ac1ef6,4237138924,CHEMPLEX,Carrier/Base Fluid,Plexgel 907,C-14,629-5-9--4,0.08587131,144.402
ddedc504-f594-4d28-a711-03d37fb1c427,4237138914,CHEMPLEX,Clay Control,CS-14,ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,0.0570281,71.33702
c4987317-19eb-4f36-9159-50fb3b4fbfac,4237139135,ECONOMY POLYMERS,Liquid Gellant,LGW01-Liquid Gellant,EDTACHELATE,,0.1473248,11681.83
644cf528-3886-4fd2-a1aa-5b498512b47d,4237139466,ACE COMPLETIONS,Gelling Agents,SG-15G,PETROLEUM DISTILLATE,8042-4-7--5,0.02153814,66870.75
cd08085f-6e5b-488b-8894-8a73d73a947b,4237139126,BAKER HUGHES,Scale Inhibitor,"ScaleSorb 3, (50# bag)",OLEAMIDE DEA,,0.0018717,1110
04cca38b-98d8-45da-8525-ab5dc59f4182,4237139335,ARCHER,Friction Reducer,AFR101,WATER,,0.05074306,65964.09
c5a09a20-8f6c-412b-9374-96a8b42b83d7,4237139391,,,,CHLORINE DIOXIDE,10049-0-4--4,0.002040929,41664
6bfba10a-f9c8-47f8-a911-60c311216456,4237133699,FRAC SPECIALISTS,Iron Sequesterant,FIC-80L,ETHOXYLATED ALCOHOLS,,0.0001378271,5.352
bd0352bd-6634-4628-a4eb-8fa9fdf65561,4237139026,CHEMPLEX,Guar gel for water,Plexgel 907,ALCOHOLS C12-C16 ETHOXYLATED,68551-1-2--2,0.005172258,25.528
512b3709-6295-4842-9fb6-85ce93108a35,4237138864,,,,REMAINDER IS MADE UP OF VARIOUS OTHER OXIDES AND TRACE ELEMENTS OF WHICH CAO MGO AND FE2O3 ARE THE LARGEST PERCENTAGES,,0.51162,
9cef4484-fc12-49b4-9464-f67014fb2ff7,4237139303,ACE COMPLETIONS,Gelling Agents,SG-15G,HEAVY AROMATIC PETROLEUM NAPHTHA,,0.3420751,4157.198
27c75e5b-b0c0-4808-b2f4-ab2374aec215,4237139417,,,,C-12-14 SECONDARYETHOXYLATED ALCOHOL,84133-5-0--6,4E-05,92.48686
42ce08a1-f9db-4976-8dbc-6067df852603,4237139251,CESI,Non and De-Emulsifiers,NE-227,ISOPROPANOL,,0.003713354,139.8799
c5a09a20-8f6c-412b-9374-96a8b42b83d7,4237139391,,,,COPPERII SULFATE,7758-9-8--7,7.34784E-05,150
c0fcb921-7f71-412b-ba0e-0a4259f81d2d,4237138962,"CHEMPLEX,L. C.",Corrosion Inhibitor,I-122,AETHYL ALCOHOL,67-5-6--1,0.0008685628,40
633e4960-7cdd-4250-b4f1-8f8afbd11cca,4237139317,,Other Chemicals,,CATIONIC POLYACRYLAMIDE CO POLYMER,,2.99998E-05,35.93271
b8708054-725a-41e2-b79c-a40f3d55bb30,4237139031,BENCHMARK,Crosslinker,CX-10,WATER,7332-1-8--5,0.06218292,6535.75
53104f02-c3e6-467a-b911-203399dabdb6,4237139139,,Other Ingredient(s),,SUPPLIED BY OPERATOR,,4.914881E-05,22
017414d3-3ab4-43b6-beda-f166512cf4fe,4237138866,,,,AMMONIUM CHLORIDE,12125-0-2--9,0.40363,
4cbf3949-a763-4cf9-bac4-238e3128b042,4237139037,SNF,Friction Reducer,FR-601,15 HCL,7732-1-8--5,0.03293967,10438
fecbc732-a958-4ba3-89ed-b0d2f5472acf,4237139374,SANJEL,Acid Inhibitor,AI-8,C14_C_16 ALPHA OLEFINS,64743-0-2--8,2E-05,60.44
11545444-beb0-4b80-a396-dc0bf0aea886,4237139059,UNIVERSAL,ACID CORROSION INHIBITORS,CIA-5,PROPARGYL ALCOHOL,64743-0-2--8,8.669805E-05,12.60829
07c2bec7-bbcc-4ee2-80dc-98b4e742c49b,4237138953,,Carrier / Base Fluid,WATER,,9003-3-5--4,88.53075,1.104788E+07
c293a0c7-623f-44d9-8a58-3fd68b8e8d80,4237138865,,,,AMINE SALTS,,0.01071,
54a7511e-032f-4616-9786-93d4c6037036,4237139342,CHEMPLEX,Gel Breakers/Delayed Breakers,GB-150,ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,0.002368286,7.3392
e404dc0a-dc4f-4be7-b2f4-e949827c0ff3,4237139185,,Hazardous and Non-Hazardous Ingredients,,AMINO ALKYL PHOSPHONIC ACID,7664-3-8--2,0.0006949276,801
62659280-3c2d-47ec-8f4a-5336e9c39889,4237139516,CHEMPLEX,Friction Reducer,PLEXSLICK 953,HYDROTREATED HEAVY NAPHTHENIC PETROLEUM DISTILLATE,64742-5-2--5,0.02387654,28348.07
c7cbc066-d34f-4aec-8db6-d6aba962be94,4237139152,SCHLUMBERGER,"Acid Corrosion Inhibitor A286, Bactericide (Myacide GA25), Demulsifier, Surfactant , Acid, Breaker, Gelling Agent, Crosslinker, Friction Reducer, Iron","A286, B244B, B451, F105, H015, J218, J475, J580, J610, J618, L058, L071, S330-2040, B256-3050, B352-3050, B351-2040, S100",GLUTARALDEHY,,0.00436,0
0d31fa71-7614-4ca0-b062-246ab4f1aa06,4237139226,CHEMPLEX,Friction Reducers,FR-620,ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,0.01761447,2641.111
7f25eadd-ca36-403e-8d8c-6cab7b40dba0,4237138862,SANTROL,Resin Activator,Superset W,,14808-6-0--7,0.00831,
78279b84-13d3-4507-9e29-0fab37f04366,4237139158,,Surfactants,StimOil E52,ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,0.01495445,353.8412
23f4a778-374b-4aed-8908-535196294e33,4237138896,,,Additional Ingredients,,,,
e2102c17-fb67-48b7-9da6-5ec3595a1357,4237110272,HALLIBURTON,Scale Preventer,Scalechek SCP-2 Scale Inhibitor,GLASS OXIDE; GLASS,65997-1-7--3,0.00669,
3e4dff28-74e5-4b0d-9021-958ff0e4f656,4237139294,CHEMPLEX,Corrosion Inhibitor,Plexhib 256,2-BUTOXYETHANOL  ,111-7-6--2,7.01688E-05,90.55
c34d4751-1496-4a8c-908e-e9f2512caf0a,4237139043,SANTROL,Resin Activator,Superset W,ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,0.04312404,53.1258
9b80dd94-9b01-4ab4-9af0-630443715020,4237139369,,Hazardous and Non-Hazardous Ingredients,,ETHYLENEDIAMINETETRAACETATE SODIUM SALT,64-0-2--8,1.450061E-06,4
68796bd0-30e4-4677-9779-8d93f60e45b4,4237139101,ADVANCED STIMULATION TECHNOLOGIES,Proppant,40/70 White,,14808-6-0--7,3.966214,70480
fecbc732-a958-4ba3-89ed-b0d2f5472acf,4237139374,DOW,Biocide,AQUCAR DB 20,POLYETHLYENE-GLYCOL,25322-6-8--3,0.00596,16270
dfd3734e-5f00-4ec3-ad11-0d2cb94e185e,4237139197,FRAC SPECIALISTS,Hydrocloric Acid,15% HCL,ACETIC ACID ETHYLENEDINITRILOTETRA DIAMMONIUM SALT,20824-5-6--0,0.9112933,7582
4cd9d866-6157-4b3e-be15-b012a852a241,4237139227,NABORS COMPLETION AND PRODUCTION SERVICES,Sand - Bulk - Texas,TX Specific 40/70 mesh Sand,MULLITE,,0.075863,12023.5
5725ec26-5148-441d-b5ef-22dcb431960f,4237139149,ADVANCED STIMULATION TECHNOLOGIES,Oxidizer Breaker,ABK-101,PETROLEUM DISTILLATE,64742-4-7--8,0.001020261,19
639faf03-3763-45dc-bd64-4eb970a2a3c1,4237139245,,,,,14808-6-0--7,8.53636,1.79559E+07
2ac93d46-b0e9-4192-9944-78f098b56790,4237138801,CHEMPLEX,"Clay Control ",Clamax,ACETYLENIC ALCOHOL,67-6-3--0,0.0479778,106.168
5559ed1e-57e7-48a6-bcac-8311f1a4441b,4237137016,CHEMPLEX,Gelling Agents,OA-220,COMPLEX ORGANOMETALLIC SALT,,0.3719326,4707.763
5d603964-94f0-48d4-9a67-eabbaa8f511c,4237139022,REAGENT,Scale Dissolver,15% Hydrochloric Acid,ACETYLENIC ALCOHOL,67-6-3--0,3.080143,3809.983
c0fcb921-7f71-412b-ba0e-0a4259f81d2d,4237138962,SNF,Friction Reducer,FR-601,AMMONIUM PERSULFATE,,0.03865688,1007
c0fcb921-7f71-412b-ba0e-0a4259f81d2d,4237138962,CHEMPLEX,Non-emulsifier,NE-212,IRIDIUM,,7.573359E-05,1
0f852462-3661-445a-8f41-10ebdd31ce7d,4237139323,MULTIPLE SUPPLIERS,Proppants,Sand,MULLITE ALUMINASILICATE,1302-9-3--8,8.754261,1.158628E+07
3015332a-762a-4fde-bdce-3588712d531a,4237139366,,Hazardous and Non-Hazardous Ingredients,,CATIONIC POLYACRYLAMIDE CO POLYMER,,7.125474,2.189382E+07
a869cb8f-dcce-4e5a-b2cd-bd18424a6cf1,4237138981,,,,UNDECANE,1120-2-1--4,0.00141,200.0316
345b6913-e29d-4cf4-8f4e-f804db4ba00c,4237139259,,,,CRYSTALLINE SILICA QUARTZ,7647-0-1--0,0.01361939,21056
cf1249eb-f108-4b1f-8551-17ec012d6366,4237139179,CHEMPLEX,Activator,Plexset 730,METHANOL,,0.002282692,1068.693
9c72cac5-8704-4fb8-b372-79ce2f31f6c9,4237139105,FRAC SPECIALISTS,Water Gelling Agent,FGA-15L,PETROLEUM DISTILLATE,64742-4-7--8,0.001846567,414.304
311abdcf-b135-42e9-a794-02107ae53b29,4237138958,CESI,Non-emulsifier,NE-227,ACETYLENIC ALCOHOL,67-6-3--0,0.013,4700.43
cf6ee7e8-512d-47f5-a2b3-382913f8f2e2,4237139433,,,,ACRYLAMIDE/AMMONIUM ACRYLATE COPOLYMER,,0.00173,1771.322
345b6913-e29d-4cf4-8f4e-f804db4ba00c,4237139259,,,,PHOSPHORIC ACID,9003-0-4--7,2.845997E-05,44
a6dfe41c-cb6d-4052-935e-451f981d35d2,4237139220,INDEPENDENCE OILFIELD CHEMICALS,Guar Slurry,LFC G4,SOLVENT NAPTHA,64742-9-6--7,0.006084906,5101.8
d8f1f6d1-604f-4c6b-b5b5-7ca08d91e5bb,4237139310,ARCHER,Friction Reducer,AFR101,ETHYLENEDIAMINETETRAACETATE SODIUM SALT,64-0-2--8,9.26577E-05,145.394
a74b2028-da31-4f86-bd9b-cdedffbabe7d,4237139539,,Other Chemicals,,PROPYLALCOHOL,71-2-3--8,0,0
ef7d2937-e3d5-48b9-b23a-efa7a365745b,4237139340,SANJEL,Acid Inhibitor,AI-8,15 HCL,7732-1-8--5,0.00011,462.1
d1385976-3d8e-42e8-94c9-73435c92faa1,4237138891,,,,ACRYLAMIDE MODIFIED POLYMER,,0.00078,
7d67cbbf-e8d8-41ce-86d7-9c26757a28f3,4237139274,,,,ALUMINUM SILICATE/MULITE,1327-3-6--2,0.003194,5858.665
286eb1cb-3a4c-47fe-8bff-38b16eadff0c,4237139273,,,,FORMALDEHYDE POLYMER WITH PHENOL AND 1357-TETRAAZATRICYCLO[331137]DECANE,37337-6-5--8,0.092795,156104.8
c4987317-19eb-4f36-9159-50fb3b4fbfac,4237139135,REAGENT,Acidizing,HA04-10-15% HCL,IRIDIUM,,0.3725586,29541.3
15e8da6c-f159-4859-9fd8-bf3a4a8017f7,4237139033,LISTED ABOVE,See Trade Name(s) List,Other Chemicals,2-BUTOXYETHANOL  ,111-7-6--2,0.0001260256,1.146
dae5796a-8004-42ed-ba91-d35cf841985e,4237139215,CHEMPLEX,Biocide,Plexcide 24L,AETHYL ALCOHOL,67-5-6--1,0.01804912,40.657
d8f1f6d1-604f-4c6b-b5b5-7ca08d91e5bb,4237139310,ARCHER,Enviro-Friendly Chemical Flush,Chemflush,PETROLEUM DISTILLATE,64742-4-7--8,0.002126626,3337.005
14e282bc-4243-4f79-a86b-96d6fe58681c,4237139082,HALLIBURTON,Breaker,Optiflow-HTE,CRYSTALLINE SILICA QUARTZ,,0.3667321,179
9b80dd94-9b01-4ab4-9af0-630443715020,4237139369,OPERATOR,Base Fluid,Fresh Water,FRESH WATER,,91.94952,2.257273E+08
9c50e2d0-59d7-4379-8ccd-d800d0e8afcc,4237139398,,,,REMAINDER IS MADE UP OF VARIOUS OTHER OXIDES AND TRACE ELEMENTS OF WHICH CAO MGO AND FE2O3 ARE THE LARGEST PERCENTAGES,,0.009093,26127.77
d3fe26de-d9c1-4cad-b2f4-417b97069846,4237139073,BAKER HUGHES,Surfactant,Inflo 250G,INORGANIC SALT,,0.03446054,13742.75
9352fee7-21c2-4721-8a5c-6444f0467044,4237139236,SCHLUMBERGER,"Acid Corrosion Inhibitor, Surfactant , Acid, Friction Reducer, Clay Control Agent, Chelating Agent, Propping Agent, Fluid Loss Additive","A286, F112, H075, J627, L071, U042, S012-4070, S100",AETHYL ALCOHOL,67-5-6--1,5E-05,0
ac2bbd39-c4cf-4921-9e90-0bc43f8aa007,4237139118,CJES,Acidizing,Hydrochloric Acid (15%),15 HYDROCHLORIC ACID,101271-1-9--6,0.2926487,91972.03
17edb43b-88fb-469b-8dc5-51e6c7d7c398,4237139416,INNOSPEC OILFIELD SERVICES,Biocide,Aqucar 742,GLUTARALDEHYDE,81741-2-8--8,0.01628814,14334.78
23f4a778-374b-4aed-8908-535196294e33,4237138896,,,,WHITE MINERAL OIL PETROLEUM,8042-4-7--5,0.0009929,
a70db9ae-57b5-441b-9d13-782d6c7215bc,4237139110,,Other Ingredient(s),,AMMONIUM PERSULFATE,,0.001349971,32
554b86c9-5175-4db9-bf6b-c9202d7bdbb4,4237138868,,,,PROPARGYL ALCOHOL,64743-0-2--8,6E-05,
72671d25-a225-44f8-b719-8171b2138868,4237139351,CHEMPLEX,Scale Inhibitor,Greenhib 679,ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,0.1155517,833.417
9b80dd94-9b01-4ab4-9af0-630443715020,4237139369,,Hazardous and Non-Hazardous Ingredients,,ACETYLENIC ALCOHOL,67-6-3--0,0.003012919,7397
230a789b-297c-411b-92f4-d9ccd93ea99b,4237134125,SNF,Friction Reducers,FR-601,1-PROPANESULFONIC ACID 2-METHYL-2-1-OXO-2-PROPEN-1-YLAMINO-SODIUM SALT1:1 POLYMER WITH 2-PROPENAMIDE,38193-6-0--1,0.001877878,10.5084
af7de166-8655-4809-aff2-eaa91e9beab4,4237139090,FTSI,Surfactant,SHALE SURF 1000,R-P-MENTHA18-DIENE,5989-2-7--5,4.521227E-05,725.23
e2102c17-fb67-48b7-9da6-5ec3595a1357,4237110272,,,,1310-73-2,,,
6934955c-6532-4e7b-9e4d-8ad18517080f,4237139052,ASK,Crosslinker,XL-335,82469-79-2,,0.02544894,413.1844
65598e98-e449-4736-8f9e-a8fb494317c5,4237138923,COMPANY 2,Acidizing,Hydrochloric Acid (15%),15 HCL,7732-1-8--5,0.3941342,669.686
c7cdad26-754b-409c-a441-ffa310119524,4237137105,OPERATOR,Proppants,RCS (All Meshes),INTERMEDIATE AND HIGH STRENGTH PROPPANTS ALL SIZES,1302-7-4--5,0.0912591,34800.92
b9f5ffdb-7f97-4fa6-8c1e-ca38dda70928,4237139438,,,,DIETHANOLAMINE,,0.000103,327.5852
017414d3-3ab4-43b6-beda-f166512cf4fe,4237138866,,,ADDITIVE,AMINE QUATERNIZED,,,
cf1249eb-f108-4b1f-8551-17ec012d6366,4237139179,CHEMPLEX,Cleaner,Green Flush,IRIDIUM,,0.0004778583,223.72
85829064-8909-40dd-8ce7-e0e86384439a,4237139056,FRITZ INDUSTRIES,Breaker,GB-2,22-DIBROMO-3-NITRILOPROPIONAMIDE,,0.003131408,256
84650699-116d-4f20-985f-691cd737d0e7,4237138893,,,,22-DIBROMO-3-NITRILOPROPIONAMIDE,,0.00079,
f5bcac92-ad5a-4cee-bc66-4ad2d4c53e3e,4237139188,CHEMPLEX,Oil field Surfactant,Plexflow RTS,POLYMER OF FATTY ACID,,4E-05,29.58428
fecbc732-a958-4ba3-89ed-b0d2f5472acf,4237139374,SANJEL,Non-MSDS,Other Chemicals,PETROLEUM DISTILLATE,64741-8-5--1,0,0
10ed7f73-eeef-4272-91a6-90d2fc23df42,4237139332,ARCHER,Gelling Agent,LG-1,15 HCL,7732-1-8--5,0.0002981766,670.224
0f6f9617-a53e-4904-b9b8-5fbdb9cd4490,4237138863,,,,14808 - 60 - 7,,0.01071,
0f852462-3661-445a-8f41-10ebdd31ce7d,4237139323,ACE COMPLETIONS,Non and De-Emulsifiers,NE-227,ALCOHOL,,4.789113E-05,63.384
bb154c31-00bc-4f99-ac79-ee60c058eb03,4237139286,,,,ETHOXYLATED OLEIC ACID,9-8-9--2,0.00131,2894.711
fb958191-4082-464c-9a76-917c9e79417c,4237138948,ASK,Polymer,SG-15M,15 HCL,7732-1-8--5,0.02077291,159.1606
b88b009f-1fe2-4be1-89c3-00672eb520ca,4237110863,CHEMPLEX,Non and De-Emulsifiers,NE-217,PETROLEUM DISTILLATE,64742-4-7--8,0.0001142227,38.33899
ac08e6e7-e33b-41ca-8152-0eb39ab1409c,4237130644,SCHLUMBERGER,"Acid Corrosion Inhibitor, Bactericide (Myacide GA25), Acid, Breaker, Gelling Agent, Crosslinker, Clay Control Agent, Iron Control Agent, AntiFoam Agen","A286, B244B, H036, J218, J475, J580, J604, L055, L058, M045, U028, U042, W054, S012-4070, B352-3050, S012-3050, S525-4080",TRISODIUM,150-3-8--9,0.00023,0
6cc55b71-86f0-4aed-8168-283a96ed7e8f,4237139003,,,,AETHYL ALCOHOL,67-5-6--1,0.04305,5380.039
afa6225c-4a38-4359-a35c-cf149413f12d,4237139418,,,,POLYETHER,9002-9-2--0,1E-05,26.19102
976e221c-3bc4-4637-b314-56f3c28eae30,4237138943,,,,PETROLEUM DISTILLATE,64742-4-7--8,0.0899,
dae5796a-8004-42ed-ba91-d35cf841985e,4237139215,CHEMPLEX,"Enzyme gel breaker ",Plexgel Breaker 10L,IRIDIUM,,0.003667618,8.262
54a8e07c-76eb-42d0-bf52-d7381e1f590b,4237139133,ASK,Gelling Agents,SG-15M,MINERAL OIL,64742-5-3--6,0.1851503,19120.08
242d7aa1-c9dc-4837-b670-7e329e22d754,4237138927,CHEMPLEX,"Non emulsifier ",Plexbreak 135,HEAVY AROMATIC PETROLEUM NAPTHA,,0.008032707,13.369
bd1453a8-99d0-4537-bdaf-c2d2c3ecf133,4237139384,,,,ALCOHOLS C12-C16 ETHOXYLATED,68551-1-2--2,0.0005180987,1575.147
c225da26-3a32-4b6e-935e-9d74592d8fce,4237139147,CHEMPLEX,N/E Surfactant,NE116-Plexbreak 116,REMAINDER IS MADE UP OF VARIOUS OTHER OXIDES AND TRACE ELEMENTS OF WHICH CAO MGO AND FE2O3 ARE THE LARGEST PERCENTAGES,,2.74171E-05,0.581
d3fe26de-d9c1-4cad-b2f4-417b97069846,4237139073,,Other Chemicals,,ANITFOAM,,1.671027E-06,0.6664
912aac03-eba3-49cc-b93d-83b7579789e7,4237139169,CHEMPLEX,Friction Reducer,Plexslick 957 FR,POTASSIUM BORATES,1332-7-7--0,0.01589157,6538.241
3e184acd-990b-47f5-a727-e489777abb0f,4237139302,,Hazardous and Non-Hazardous Ingredients,,,,3.813366E-08,1
c225da26-3a32-4b6e-935e-9d74592d8fce,4237139147,CHAMPION,Corrosion Inhibitor,Cortron R-2340,,14808-6-0--7,0.01775725,1266.771
b88b009f-1fe2-4be1-89c3-00672eb520ca,4237110863,MULTIPLE SUPPLIERS,Buffers / Ph Control,BF-200,GLYCEENE,56-8-1--5,0.009151429,3071.687
10ccd82b-8d95-4d5b-b9b0-11d7b67e520b,4237138946,CHEMPLEX,Guar Gum for water,Plexgel 907L-EB,ALCOHOLS ETHOXYLATED C9-11,68439-4-6--3,0.003876071,5.415
633e4960-7cdd-4250-b4f1-8f8afbd11cca,4237139317,TSS,Proppant,Sand (Proppant),OLEAMIDE DEA,,12.65487,1.52436E+07
cc6499c4-5254-4f5a-90a2-0815bfa8841d,4237139125,CHEMPLEX,Clay Control/Stabilizers,CS-14,IRIDIUM,,0.04109809,22928.91
a5aa715d-e65c-4695-a34e-2ecf7f58920c,4237139325,FINORIC,Acid Corrosion Inhibitors,I-123,HYDROGEN PEROXIDE SOLUTION,7722-8-4--1,5.147028E-05,59.61119
e5667d11-732c-4577-aabb-0da0b576a351,4237139029,LISTED ABOVE,See Trade Name(s) List,Other Chemicals,MERCAPTOETHANOL,60-2-4--2,0.005295099,41.234
ddedc504-f594-4d28-a711-03d37fb1c427,4237138914,CHEMPLEX,Flouro Surfactant,S-222,15 HCL,7732-1-8--5,0.04784344,59.84784
65598e98-e449-4736-8f9e-a8fb494317c5,4237138923,CHEMPLEX,"Water Recovery surfactant ",Plexsurf WRS 3,ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,0.0118977,20.216
017414d3-3ab4-43b6-beda-f166512cf4fe,4237138866,,,,WALNUT HULLS,,,
017414d3-3ab4-43b6-beda-f166512cf4fe,4237138866,,,,HEAVY AROMATIC PETROLEUM NAPHTHA,,0.02981,
1056d361-8667-4347-8756-3890e8738a0f,4237139166,OPERATOR,Base Carrier Fluid,WATER,15 HCL,7732-1-8--5,87.41271,4867082
633e4960-7cdd-4250-b4f1-8f8afbd11cca,4237139317,PROTECHNICS,Diagnostics,Oil Frac Tracer,AMPHOTERIC SURFACTANT,,3.218757E-05,38.772
85829064-8909-40dd-8ce7-e0e86384439a,4237139056,ASK,Polymer,SG-15M,GUAR,,0.1792598,14654.92
0e4fb660-a34b-476f-8178-459392f9f021,4237139266,CUSTOMER,Carrier,WATER,AETHYL ALCOHOL,67-5-6--1,97.34092,1.630877E+08
8a41f19a-0665-4db8-9cdd-84a768a0df37,4237139249,CHEMPLEX,Viscosifier for Water,Plexgel 907L,,14808-6-0--7,0.006100892,12.033
6ceb2625-f4f1-491f-b532-fb87eac2e9ba,4237138949,ASK,Crosslinker,XL-335,P-NONYLPHENOL ETHOXYLATED,26027-3-8--3,0.007826903,9.98298
50fdee2f-217d-4db2-9596-2f9c51e305cf,4237139349,PRODUCERS SERVICE CORPORATION,Friction Reducer,Pro FR 953,PETROLEUM DISTILLATES,68476-3-4--6,0.007562586,87.059
27c75e5b-b0c0-4808-b2f4-ab2374aec215,4237139417,,,,,14808-6-0--7,11.96941,2.767533E+07
c293a0c7-623f-44d9-8a58-3fd68b8e8d80,4237138865,CHEMPLEX,Flouro Surfactant,S-222,,14808-6-0--7,0.00375,
512b3709-6295-4842-9fb6-85ce93108a35,4237138864,,,,AMINO ALKYL PHOSPHONIC ACID,7664-3-8--2,1.16815,
e9721ec4-ce1c-424c-9d7b-c9f26f2197e0,4237139229,"CHEMPLEX,L. C.",Acid Corrosion Inhibitors,I-122,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0.0007417393,125.517
d362b169-efd8-4fb0-89e0-52ac01057cdf,4237138817,BENCHMARK,Breaker,BC-1,TRIETHANOLAMINE,,0.04679449,78.97646
d225de0d-b844-4626-ab62-85bd181e3ee4,4237110279,,Other Ingredient(s),,AMINE SALTS,,0.002184439,119
17edb43b-88fb-469b-8dc5-51e6c7d7c398,4237139416,LISTED ABOVE,See Trade Name(s) List,Other Chemicals,,14808-6-0--7,0.0002951342,259.74
017414d3-3ab4-43b6-beda-f166512cf4fe,4237138866,,,,POTASSIUM FORMATE,,0.13363,
8abbb6c9-0c07-44d1-8aa0-592dd72976a7,4237138756,CHEMPLEX,Enzyme Gel Breaker,Plexgel Breaker 10L,ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,0.001792052,2.478
00467069-2b98-45e2-88bc-bea65a9408db,4237110933,HALLIBURTON,Crosslinker,CL-31 CROSSLINKER,IRIDIUM,,0.02386071,2711
2a8ef797-1993-4ae7-a2f1-88870f1b9a4c,4237139161,EES,Surfactant,NE-601-N/E Surfactant,2-BUTOXYETHANOL  ,111-7-6--2,0.0018361,220.308
8e7bb8eb-a741-4b6a-b00b-93f160df2d0b,4237139382,,Hazardous and Non-Hazardous Ingredients,,TRISODIUM NITRILOTRIACETATE IMPURITY,5064-3-1--3,1.375897E-06,3
5ee0dc7f-45da-40e5-b560-4d6ef2b15c3c,4237138830,FTSI,Friction reducer,FRW-200,15 HCL,7732-1-8--5,4.965736E-05,418.98
0ceda0dd-5c9e-4b17-9e3d-14a6b8d3a394,4237139292,TRICAN,Acid Inhibitor,LAI-20 (Acid Inhibitor),,14808-6-0--7,0.000378,507.2986
9cef4484-fc12-49b4-9464-f67014fb2ff7,4237139303,CHEMPLEX SOLVAY,Gel Breakers/Delayed Breakers,GB-150,MANNANASE ENZYMES,37288-5-4--3,0.0003019531,3.6696
b8e68783-2023-4645-894d-7f6c6c6a90f2,4237139315,SABRE,Water Treatment,Diklor,SUPPLIED BY OPERATOR,,6.0461E-06,0.725
10ccd82b-8d95-4d5b-b9b0-11d7b67e520b,4237138946,LISTED ABOVE,See Trade Name(s) List,Other Chemicals,2-POPYN-1-OL,107-1-9--7,0.0001471931,0.5356001
