Api,Wellid,Reservoir,Cumulativeoil,Cumulativegas,Cumulativeboe,Cumulativewater,Cumulativedays,Firstproddate,Lastproddate,Lasttestdate,Ipoil,Ipgas,Firstthreemonthoil,Firstthreemonthmaxoil,Firstthreemonthoildecline,Firstthreemonthgas,Firstthreemonthmaxgas,Firstthreemonthgasdecline,Firstthreemonthboe,Firstthreemonthmaxboe,Firstthreemonthboedecline,Firstthreemonthwater,Firstthreemonthmaxwater,Firstthreemonthwaterdecline,Firstthreemonthdays,Firstsixmonthoil,Firstsixmonthoildecline,Firstsixmonthgas,Firstsixmonthgasdecline,Firstsixmonthboe,Firstsixmonthboedecline,Firstsixmonthwater,Firstsixmonthwaterdecline,Firstsixmonthdays,Firsttwelvemonthoil,Firsttwelvemonthoildecline,Firsttwelvemonthgas,Firsttwelvemonthgasdecline,Firsttwelvemonthboe,Firsttwelvemonthboedecline,Firsttwelvemonthwater,Firsttwelvemonthwaterdecline,Firsttwelvemonthdays,Firsttwentyfourmonthoil,Firsttwentyfourmonthoildecline,Firsttwentyfourmonthgas,Firsttwentyfourmonthgasdecline,Firsttwentyfourmonthboe,Firsttwentyfourmonthboedecline,Firsttwentyfourmonthwater,Firsttwentyfourmonthwaterdecline,Firsttwentyfourmonthdays,Firstthirtysixmonthoil,Firstthirtysixmonthoildecline,Firstthirtysixmonthgas,Firstthirtysixmonthgasdecline,Firstthirtysixmonthboe,Firstthirtysixmonthboedecline,Firstthirtysixmonthwater,Firstthirtysixmonthwaterdecline,Firstthirtysixmonthdays,Firstsixtymonthoil,Firstsixtymonthoildecline,Firstsixtymonthgas,Firstsixtymonthgasdecline,Firstsixtymonthboe,Firstsixtymonthboedecline,Firstsixtymonthwater,Firstsixtymonthwaterdecline,Firstsixtymonthdays,Maxmonthoil,Maxoilmonthdays,Maxoilmonth,Maxoilmonthnumber,Maxmonthgas,Maxgasmonthdays,Maxgasmonth,Maxgasmonthnumber,Maxmonthboe,Maxboemonthdays,Maxboemonth,Maxboemonthnumber,Maxmonthwater,Maxwatermonthdays,Maxwatermonth,Maxwatermonthnumber,Maxthreemonthoil,Maxoilthreemonthdays,Maxthreemonthgas,Maxgasthreemonthdays,Maxthreemonthboe,Maxboethreemonthdays,Maxthreemonthwater,Maxwaterthreemonthdays,Maxsixmonthoil,Maxoilsixmonthdays,Maxsixmonthgas,Maxgassixmonthdays,Maxsixmonthboe,Maxboesixmonthdays,Maxsixmonthwater,Maxwatersixmonthdays,Maxtwelvemonthoil,Maxoiltwelvemonthdays,Maxtwelvemonthgas,Maxgastwelvemonthdays,Maxtwelvemonthboe,Maxboetwelvemonthdays,Maxtwelvemonthwater,Maxwatertwelvemonthdays,Lastsixmonthoil,Lastsixmonthoildecline,Lastsixmonthgas,Lastsixmonthgasdecline,Lastsixmonthboe,Lastsixmonthboedecline,Lastsixmonthwater,Lastsixmonthwaterdecline,Lastsixmonthdays,Lasttwelvemonthoil,Lasttwelvemonthoildecline,Lasttwelvemonthgas,Lasttwelvemonthgasdecline,Lasttwelvemonthboe,Lasttwelvemonthboedecline,Lasttwelvemonthwater,Lasttwelvemonthwaterdecline,Lasttwelvemonthdays,Datecreated,Datelastmodified,Totalproducingdays,Totalproducingmonths,Firstmonthoil,Firstmonthgas,Firstmonthwater,Firstmonthboe,Lastmonthoil,Lastmonthgas,Lastmonthwater,Lastmonthboe,Eurboe,Euroil,Eurgas,Eurwater,Firsttwomonthoil,Firsttwomonthmaxoil,Firsttwomonthoildecline,Firsttwomonthgas,Firsttwomonthmaxgas,Firsttwomonthgasdecline,Firsttwomonthboe,Firsttwomonthmaxboe,Firsttwomonthboedecline,Firsttwomonthwater,Firsttwomonthmaxwater,Firsttwomonthwaterdecline,Firsttwomonthdays
33061022850000,ca9b2b03-afe7-4468-9230-dd939a3fe5c7,BAKKEN,75415,94619,91184.8359375,88047,61,3/1/2018 12:00:00 AM,4/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46694,30,4/1/2018 12:00:00 AM,2,65698,30,4/1/2018 12:00:00 AM,2,57643.66796875,30,4/1/2018 12:00:00 AM,2,47077,31,3/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/21/2017 6:25:31 AM,11/21/2017 6:25:31 AM,61,2,28721,28921,47077,33541.16796875,46694,65698,40970,57643.66796875,,,,,75415,,38.4910266843706,94619,,55.978873025054,91184.8359375,,41.8129186592819,88047,,12.9723644242411,61
33061022830000,c426d66e-742a-4d62-ad03-f3ee1bfecdb5,BAKKEN,95363,86942,109853.33203125,53939,61,3/1/2018 12:00:00 AM,4/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51019,30,4/1/2018 12:00:00 AM,2,46739,31,3/1/2018 12:00:00 AM,1,57719.5,30,4/1/2018 12:00:00 AM,2,29464,31,3/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/21/2017 6:25:31 AM,11/21/2017 6:25:31 AM,61,2,44344,46739,29464,52133.83203125,51019,40203,24475,57719.5,,,,,95363,,13.0833611007664,86942,,13.9840390252252,109853.33203125,,9.67726326241565,53939,,16.9325278305729,61
33025026090000,61db6d29-7a76-4d4e-a440-0d974a58d36d,BAKKEN,40008,32794,45473.6665039063,49499,120,1/1/2018 12:00:00 AM,4/1/2018 12:00:00 AM,,,,33046,,34.5533769063181,27165,,41.0092758063144,37573.5,,35.3572622448899,40674,,30.1152465520499,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13770,28,2/1/2018 12:00:00 AM,2,11751,28,2/1/2018 12:00:00 AM,2,15728.5,28,2/1/2018 12:00:00 AM,2,15879,28,2/1/2018 12:00:00 AM,2,13770,28,11751,28,15728.5,28,15879,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/21/2017 6:12:57 AM,11/21/2017 6:12:57 AM,120,4,9012,6932,11097,10167.3330078125,6962,5629,8825,7900.16650390625,76122.0295872854,67282.2700512121,53038.5572164397,90301.2251061237,22782,,34.5533769063181,18683,,41.0092758063144,25895.8330078125,,35.3572622448899,26976,,30.1152465520499,59
33025026100000,9f11cba5-5b23-4e34-ac9d-39780c6be214,BAKKEN,38765,29596,43697.666015625,42025,120,1/1/2018 12:00:00 AM,4/1/2018 12:00:00 AM,,,,30934,,37.4131181593034,23392,,46.4553195855135,34832.666015625,,38.4518402728671,33084,,41.7559523809524,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12517,28,2/1/2018 12:00:00 AM,2,9747,28,2/1/2018 12:00:00 AM,2,14141.5,28,2/1/2018 12:00:00 AM,2,13440,28,2/1/2018 12:00:00 AM,2,12517,28,9747,28,14141.5,28,13440,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/21/2017 6:12:57 AM,11/21/2017 6:12:57 AM,120,4,7834,5219,7828,8703.8330078125,7831,6204,8941,8865,96338.4641018711,85043.4294140057,67770.2081271921,103464.816099267,20351,,37.4131181593034,14966,,46.4553195855135,22845.3330078125,,38.4518402728671,21268,,41.7559523809524,59
33105025900000,8922196d-65ef-49c9-a1d1-b75ba0530931,BAKKEN,50833,23396,54732.3330078125,137672,120,1/1/2018 12:00:00 AM,4/1/2018 12:00:00 AM,,,,37165,,72.3567822905571,14410,,100,39566.666015625,,75.123637911388,105416,,73.4296873812672,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21593,28,2/1/2018 12:00:00 AM,2,14410,28,2/1/2018 12:00:00 AM,2,23994.666015625,28,2/1/2018 12:00:00 AM,2,65799,28,2/1/2018 12:00:00 AM,2,21593,28,14410,28,23994.666015625,28,65799,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/21/2017 6:31:21 AM,11/21/2017 6:31:21 AM,120,4,9603,0,22134,9603,13668,8986,32256,15165.6669921875,962327.7398001,857721.558230148,627637.089419714,278420.14381587,31196,,55.5272542027509,14410,,100,33597.666015625,,59.9786052710771,87933,,66.3611908995577,59
33105025890000,dd387aee-1837-411a-89c1-b7bf77f4a02b,BAKKEN,40997,14174,43359.333984375,127200,90,1/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,,,,40997,,71.4087310772649,14174,,100,43359.333984375,,74.2272923958453,127200,,49.3039993457103,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21601,28,2/1/2018 12:00:00 AM,2,14174,28,2/1/2018 12:00:00 AM,2,23963.333984375,28,2/1/2018 12:00:00 AM,2,61135,28,2/1/2018 12:00:00 AM,2,21601,28,14174,28,23963.333984375,28,61135,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/21/2017 6:31:21 AM,11/21/2017 6:31:21 AM,90,3,6176,0,30993,6176,13220,0,35072,13220,653103.184119125,88505.5174524583,3387586,236705.589613533,27777,,71.4087310772649,14174,,100,30139.333984375,,74.2272923958453,92128,,49.3039993457103,59
33025026340000,5dc690fe-8310-43c3-9d85-c611421825ad,BAKKEN,6768,5073,7613.5,3550,31,3/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6768,31,3/1/2018 12:00:00 AM,1,5073,31,3/1/2018 12:00:00 AM,1,7613.5,31,3/1/2018 12:00:00 AM,1,3550,31,3/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/18/2017 8:15:28 AM,11/18/2017 8:15:28 AM,31,1,6768,5073,3550,7613.5,6768,5073,3550,7613.5,,,,,,,,,,,,,,,,,
33025026350000,1678cd45-32af-4e63-a814-f74a43f6e56a,BAKKEN,25429,24190,29460.6674804688,18770,61,3/1/2018 12:00:00 AM,4/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18720,30,4/1/2018 12:00:00 AM,2,18956,30,4/1/2018 12:00:00 AM,2,21879.333984375,30,4/1/2018 12:00:00 AM,2,14773,30,4/1/2018 12:00:00 AM,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/18/2017 8:21:38 AM,11/18/2017 8:21:38 AM,61,2,6709,5234,3997,7581.33349609375,18720,18956,14773,21879.333984375,,,,,25429,,64.1613247863248,24190,,72.3886895969614,29460.6674804688,,65.3493406083205,18770,,72.9438841129087,61
35007227180002,cee189e2-b919-42a1-b58a-e543244435a3,CHESTER,0,1177,196.16667175293,0,28,2/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,2/1/2018 12:00:00 AM,1,1177,28,2/1/2018 12:00:00 AM,1,196.16667175293,28,2/1/2018 12:00:00 AM,1,0,28,2/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/21/2017 8:14:29 PM,11/21/2017 8:14:29 PM,28,1,0,1177,0,196.16667175293,0,1177,0,196.16667175293,,,,,,,,,,,,,,,,,
35011231170001,cf04903b-4382-4bbf-bd0e-68d0fc8ce1c1,MORROW,0,44,7.33333337306976,0,59,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,33,31,1/1/2018 12:00:00 AM,1,5.5,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/21/2017 8:28:01 PM,11/21/2017 8:28:01 PM,59,2,0,33,0,5.5,0,11,0,1.83333337306976,,,,,0,,0,44,,66.6666666666667,7.33333337306976,,66.6666659441861,0,,0,59
35011231510001,cd7ca4cc-d5e3-45a4-b62a-81d6954a316c,ATOKA-MORROW,0,820,136.66667175293,0,31,3/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,3/1/2018 12:00:00 AM,1,820,31,3/1/2018 12:00:00 AM,1,136.66667175293,31,3/1/2018 12:00:00 AM,1,0,31,3/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/21/2017 8:28:02 PM,11/21/2017 8:28:02 PM,31,1,0,820,0,136.66667175293,0,820,0,136.66667175293,,,,,,,,,,,,,,,,,
35019251150000,48d9ce53-4783-4235-ae3d-23a18473f879,WOODFORD,0,94034,15672.3330078125,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,3/5/2008 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,94034,31,1/1/2018 12:00:00 AM,1,15672.3330078125,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/21/2017 8:55:52 PM,11/21/2017 8:55:52 PM,31,1,0,94034,0,15672.3330078125,0,94034,0,15672.3330078125,,,,,,,,,,,,,,,,,
4236538085,5af6c6eb-7220-440b-be33-bd0df599fe16,CV,269,76541,13025.8334960938,0,90,1/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,3/27/2018 12:00:00 AM,45,2779,269,,34.5132743362832,76541,,10.4000595991954,13025.8334960938,,10.3884734622597,0,,0,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,31,1/1/2018 12:00:00 AM,1,26846,31,3/1/2018 12:00:00 AM,3,4556.33349609375,31,3/1/2018 12:00:00 AM,3,0,31,1/1/2018 12:00:00 AM,1,113,31,26846,31,4556.33349609375,31,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/20/2017 6:41:24 AM,10/20/2017 6:41:24 AM,90,3,113,25641,0,4386.5,82,26846,0,4556.33349609375,1075665.90462476,2492.0712914286,6439043,0,187,,34.5132743362832,49695,,6.18930618930619,8469.5,,6.91895588738174,0,,0,59
4236537957,24c0ce7c-b638-45e0-bd19-da1ad9ddfed7,CV,144,14080,2490.66674804688,0,31,3/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,3/27/2018 12:00:00 AM,43.9000015258789,5088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,31,3/1/2018 12:00:00 AM,1,14080,31,3/1/2018 12:00:00 AM,1,2490.66674804688,31,3/1/2018 12:00:00 AM,1,0,31,3/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/20/2017 6:43:01 AM,10/20/2017 6:43:01 AM,31,1,144,14080,0,2490.66674804688,144,14080,0,2490.66674804688,,,,,,,,,,,,,,,,,
4223534170,214e47c9-6260-41c3-9d02-38bd241c1409,CANYON K,628,0,628,872,28,2/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,1/31/2018 12:00:00 AM,12,220,,736,,,12056,,,,,,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,28,2/1/2018 12:00:00 AM,1,0,28,2/1/2018 12:00:00 AM,1,628,28,2/1/2018 12:00:00 AM,1,872,28,2/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/22/2017 6:10:01 AM,3/12/2018 6:29:06 PM,28,1,628,0,872,628,628,0,872,628,,,,,,736,,,12056,,,,,,1041,,
35037053870000,088eb5f5-5e2c-4f5d-9d59-38746055232f,DUTCHER,0,1104,184,0,59,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,552,31,1/1/2018 12:00:00 AM,1,92,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/20/2017 11:04:12 PM,11/20/2017 11:04:12 PM,59,2,0,552,0,92,0,552,0,92,,,,,0,,0,1104,,0,184,,0,0,,0,59
37015203460000,f2e682cf-63d1-4395-ab43-cae98ec8c29e,,0,5145.35986328125,857.559967041016,0,59,2/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,2/1/2018 12:00:00 AM,1,2682.97998046875,31,3/1/2018 12:00:00 AM,2,447.163330078125,31,3/1/2018 12:00:00 AM,2,0,28,2/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/28/2017 3:34:42 PM,9/28/2017 3:34:42 PM,59,2,0,2462.3798828125,0,410.396636962891,0,2682.97998046875,0,447.163330078125,,,,,0,,0,5145.35986328125,,8.22220438699317,857.559967041016,,8.22220666189484,0,,0,59
35107212100000,66c05d3e-2e3f-430a-bfd9-fb35b5797a49,GILCREASE,0,1105,184.166662216187,0,59,2/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,2/1/2018 12:00:00 AM,1,1001,28,2/1/2018 12:00:00 AM,1,166.83332824707,28,2/1/2018 12:00:00 AM,1,0,28,2/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/21/2017 11:24:48 PM,11/21/2017 11:24:48 PM,59,2,0,1001,0,166.83332824707,0,104,0,17.3333339691162,,,,,0,,0,1105,,89.6103896103896,184.166662216187,,89.610388912552,0,,0,59
4223933589,678fab5a-b688-49a9-9d0d-eac1bfa80c82,FRIO 7650,1627,258,1670,2712,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,12/18/2017 12:00:00 AM,71.8099975585938,53,,1423,,,1209,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627,31,1/1/2018 12:00:00 AM,1,258,31,1/1/2018 12:00:00 AM,1,1670,31,1/1/2018 12:00:00 AM,1,2712,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/22/2017 7:18:59 PM,1/11/2018 7:27:07 PM,31,1,1627,258,2712,1670,1627,258,2712,1670,,,,,,1423,,,1209,,,,,,0,,
4216534545,6bf19f48-fa06-4c7a-b38c-2ab8875c1c14,CLEAR FORK,164,0,164,2106,59,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,8/11/2017 12:00:00 AM,53,36,,1609.59997558594,,,1142,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,28,2/1/2018 12:00:00 AM,2,0,31,1/1/2018 12:00:00 AM,1,164,28,2/1/2018 12:00:00 AM,2,1118,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/22/2017 5:31:44 AM,11/22/2017 5:31:44 AM,59,2,0,0,1118,0,164,0,988,164,,,,,164,1547.40002441406,100,0,1099.19995117188,0,164,,100,2106,0,11.6279069767442,59
35111273400000,2267d4e9-7aeb-495a-831c-b03cd3ef64ab,DUTCHER,0,2092,348.666664123535,0,89,2/1/2018 12:00:00 AM,4/1/2018 12:00:00 AM,7/2/2010 12:00:00 AM,,,0,,0,2092,,12,348.666664123535,,12,0,,0,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,2/1/2018 12:00:00 AM,1,750,31,3/1/2018 12:00:00 AM,2,125,31,3/1/2018 12:00:00 AM,2,0,28,2/1/2018 12:00:00 AM,1,0,28,750,31,125,31,0,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/9/2017 8:00:27 AM,10/9/2017 8:00:27 AM,89,3,0,660,0,110,0,682,0,113.666664123535,2684.13945510724,0,16104.8367306434,0,0,,0,1410,,12,235,,12,0,,0,59
4216537798,8515706d-6f9e-41b2-950b-e4b3dc622eff,WICHITA ALBANY,240,0,240,11927,59,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,2/6/2018 12:00:00 AM,161,0,,5283,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,28,2/1/2018 12:00:00 AM,2,0,31,1/1/2018 12:00:00 AM,1,240,28,2/1/2018 12:00:00 AM,2,11927,28,2/1/2018 12:00:00 AM,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/22/2017 8:18:22 PM,11/22/2017 8:18:22 PM,59,2,0,0,0,0,240,0,11927,240,,,,,240,4614,100,0,0,0,240,,100,11927,0,100,59
4248531433,fe25f9eb-b72f-44a9-9c80-8a1d5e98a797,,0,0,0,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,5/22/2017 12:00:00 AM,1,0,,30.5384616851807,,,0,,,,,,276.153839111328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/22/2017 10:49:03 AM,11/22/2017 10:49:03 AM,31,1,0,0,0,0,0,0,0,0,,,,,,30.5384616851807,,,0,,,,,,276.153839111328,,
4239132956,340ee2a4-969a-4ad5-a7a9-2f17c0c22183,2800,0,596,99.3333358764648,0,31,3/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,3/2/2018 12:00:00 AM,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,3/1/2018 12:00:00 AM,1,596,31,3/1/2018 12:00:00 AM,1,99.3333358764648,31,3/1/2018 12:00:00 AM,1,0,31,3/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/22/2017 7:48:35 AM,11/22/2017 7:48:35 AM,31,1,0,596,0,99.3333358764648,0,596,0,99.3333358764648,,,,,,,,,,,,,,,,,
4239331581,16eaefc9-8d4b-4b9b-8f28-230c23917dcc,"MORROW, LOWER",32,162585,27129.5,0,59,2/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,2/13/2018 12:00:00 AM,0,11,,20,,,56439,,,,,,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,28,2/1/2018 12:00:00 AM,1,104469,31,3/1/2018 12:00:00 AM,2,17413.5,31,3/1/2018 12:00:00 AM,2,0,28,2/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/22/2017 4:55:38 AM,5/18/2018 3:10:24 AM,59,2,30,58116,0,9716,2,104469,0,17413.5,,,,,32,20,93.3333333333333,162585,56439,44.3701002211182,27129.5,,44.2042093777816,0,436,0,59
4225533934,87c7e749-f797-42a6-99aa-a69d5a02f780,,36817,203231,70688.83203125,0,59,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,11/21/2017 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21240,31,1/1/2018 12:00:00 AM,1,111419,31,1/1/2018 12:00:00 AM,1,39809.83203125,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/19/2018 6:51:21 PM,1/19/2018 6:51:17 PM,59,2,21240,111419,0,39809.83203125,15577,91812,0,30879,,,,,36817,,26.6619585687382,203231,,17.5975372243513,70688.83203125,,22.4337345212596,0,,0,59
4225533912,f93bcdcf-5ccd-4d65-8692-f53341d6ac9f,,33212,188743,64669.166015625,0,59,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,11/21/2017 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19162,31,1/1/2018 12:00:00 AM,1,105384,31,1/1/2018 12:00:00 AM,1,36726,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/19/2018 7:11:22 PM,1/19/2018 7:11:21 PM,59,2,19162,105384,0,36726,14050,83359,0,27943.166015625,,,,,33212,,26.6777998121282,188743,,20.8997570788734,64669.166015625,,23.914485607948,0,,0,59
4225533911,8682c883-6976-4054-bba6-f61b6b046a59,,45653,236992,85151.66796875,0,59,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,11/21/2017 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27566,31,1/1/2018 12:00:00 AM,1,141157,31,1/1/2018 12:00:00 AM,1,51092.16796875,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/19/2018 8:12:50 PM,1/19/2018 8:12:49 PM,59,2,27566,141157,0,51092.16796875,18087,95835,0,34059.5,,,,,45653,,34.3865631575129,236992,,32.1075114942936,85151.66796875,,33.3371407906743,0,,0,59
4227531699,9635d39b-ccb5-46b6-aa84-41e9ce59ac99,,114,20307,3498.5,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,31,1/1/2018 12:00:00 AM,1,20307,31,1/1/2018 12:00:00 AM,1,3498.5,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/9/2018 11:24:44 PM,3/9/2018 11:24:43 PM,31,1,114,20307,0,3498.5,114,20307,0,3498.5,,,,,,,,,,,,,,,,,
