API,WellId,CompletionDate,PackerDepth,TubingLowerDepth,TubingSize,TubingUpperDepth
4232937429,1de6e20d-83a2-4757-bc81-a992d72bdb98,3/21/2012 12:00:00 AM,0,,2 3/8,7760
4232938562,b81074c7-e978-4503-bbb0-a9a3daa17667,8/1/2013 12:00:00 AM,0,,2 3/8,10276
4232938614,7328a0bd-8141-4dfa-ba81-06946a899e19,1/2/2014 12:00:00 AM,0,,2 3/8,7710
4232933809,2fbddabe-e69f-4679-b82b-a9b0ca015160,10/1/1997 12:00:00 AM,11693,,2 7/8,11693
4232938458,8a018068-83af-4621-9389-a9b6ff87c226,4/17/2013 12:00:00 AM,0,,2 7/8,10561
4232939599,a56c8ee3-c1cd-4be5-8eb5-a9def7623199,6/10/2015 12:00:00 AM,0,,2 7/8,8045
4232938968,f5756525-d1fc-4c72-8f21-a9def832c891,2/14/2014 12:00:00 AM,0,,2 7/8,11246
4232939190,e9edd0ba-c5f7-4499-b832-a9ea8c20a0ee,11/6/2014 12:00:00 AM,0,,2 7/8,5226
4232939190,e9edd0ba-c5f7-4499-b832-a9ea8c20a0ee,11/6/2014 12:00:00 AM,0,,2 3/8,9170
4232938777,ae4f1c51-6edf-4f78-ab33-a9f86b8882f1,2/9/2014 12:00:00 AM,9612,,2 7/8,9612
4232938831,973ee435-e81b-434d-a7b7-a9f8c27a461a,9/29/2013 12:00:00 AM,0,,2 7/8,9382
4232938421,f3d9249d-bfd1-49c1-99f3-06acaff26eb8,3/31/2013 12:00:00 AM,0,,2 3/8,8267
4232939542,0946780d-776a-459b-8ac6-aa0fe2853580,4/12/2015 12:00:00 AM,0,,2 7/8,9359
4232938029,5ee0ec08-5a1e-4fcf-91cd-aa112cc619fa,8/31/2012 12:00:00 AM,0,,2 3/8,7433
4232938710,28141f63-9c62-4960-8ad8-aa15711e704b,9/17/2013 12:00:00 AM,0,,2 7/8,9174
4232937545,0d56782f-edb5-4986-9179-06c2eb55943e,5/18/2012 12:00:00 AM,8778,,2 3/8,8805
4232936545,40bfab68-a667-41f2-99fc-aa398243507e,8/6/2010 12:00:00 AM,0,,2 3/8,7565
4232937629,7b6c8bfa-fecd-41a6-b7d9-aa623e2abf66,12/27/2011 12:00:00 AM,8334,,2 7/8,8334
4232938688,5324ceb3-c425-4b63-b7c1-aa666e8ea569,8/5/2013 12:00:00 AM,0,,2 7/8,8064
4232939444,2a9dd37f-069d-4141-8ad7-aa6edbda7101,12/7/2014 12:00:00 AM,0,,2 7/8,8833
4232937681,7b5ddb2d-4304-4318-bde9-aa78de86f8e2,4/20/2012 12:00:00 AM,0,,2 7/8,7059
4232938368,08a59ffb-c18d-434a-af36-aa8ffdc12afb,10/7/2014 12:00:00 AM,0,,2 3/8,7673
4232938735,d3d928d1-bf0d-4841-992c-aaa6670cc110,1/15/2014 12:00:00 AM,0,,2 7/8,8046
4232935099,d4ec587b-69bd-4230-991c-aad37d8cdea1,9/4/2004 12:00:00 AM,0,,2 3/8,7971
4232938380,000a531f-a3dd-4729-a09a-0711bdb23ab7,9/7/2013 12:00:00 AM,0,,2 3/8,7698
4232937377,d733b0f8-f8f8-4f93-add8-0713d4882fe9,9/22/2011 12:00:00 AM,0,,2 3/8,6826
4232936997,192e4417-ebb8-40ac-afbb-0718b6f14a0f,9/1/2011 12:00:00 AM,0,,2 7/8,8999
4232937676,850df212-1e63-4458-8fc4-aae1834e7d20,5/24/2012 12:00:00 AM,0,,2 3/8,7933
4232931065,5bd5e8a2-3f42-4e53-8add-071c710d351e,5/5/2014 12:00:00 AM,0,,3 1/2,1583
4232937494,5165450d-cba7-4a70-9508-aaf87a227d78,11/8/2011 12:00:00 AM,0,,2 3/8,7466
4232939086,70791d83-4aee-45fb-8fbf-aafc7445fd07,11/4/2014 12:00:00 AM,0,,2 3/8,7884
4232931697,a923293e-2df4-4054-ac58-071f8b617fd0,3/14/1986 12:00:00 AM,11100,,2 7/8,11100
4232931697,a923293e-2df4-4054-ac58-071f8b617fd0,2/8/2011 12:00:00 AM,7199,,2 3/8,7207
4232900064,a23aefe6-ec96-4699-a54f-ab00ef57ba67,5/17/2016 12:00:00 AM,7623,,2 3/8,7694
4232937391,5023e1d6-3f12-4009-a9d8-0737e7ed540e,9/26/2012 12:00:00 AM,0,,2 3/8,11015
4232937826,3908a24c-974e-4d30-be37-ab2004e13a0d,8/31/2012 12:00:00 AM,0,,2 3/8,8257
