WellId,API,PermitId,SubmitDate,ApprovedDate,ExpiredDate,AmendedDate,PermitStatus,PermitPurpose,FiledBy
938f7050-5da9-4ee3-b0b8-c70836f47811,4232937740,728134,,4/8/2013 12:00:00 AM,,,,,CHEVRON U. S. A. INC.
260df045-3722-4c06-ab8a-30c98dbb1717,4232938605,758109,,4/10/2013 12:00:00 AM,,,,,DIAMONDBACK E&P LLC
348afb4e-bf00-46e9-b9bd-95d9d61cbb04,4232938660,759718,,4/10/2013 12:00:00 AM,,,,,CHEVRON U. S. A. INC.
3d4f1fee-bd60-4a36-bf9c-b24f020210ad,4232938659,759716,,4/10/2013 12:00:00 AM,,,,,CHEVRON U. S. A. INC.
abe3ba21-5453-4732-a977-dce82c943389,4232938658,760257,,4/11/2013 12:00:00 AM,,,,,DIAMONDBACK E&P LLC
570e5da6-77cc-4076-a352-299ef2c8fce7,4232938652,760051,,4/12/2013 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
0962f715-91b4-4755-b8ea-2f26ce1161b5,4232938285,747986,,4/12/2013 12:00:00 AM,,,,,DIAMONDBACK E&P LLC
0dc8e2bf-3bca-4600-b2a1-435fc59135e8,4232938633,758401,,4/12/2013 12:00:00 AM,,,,,"FASKEN OIL AND RANCH, LTD."
c0c40c13-0e27-41d1-8254-4b2058e72579,4232938628,758384,,4/12/2013 12:00:00 AM,,,,,"FASKEN OIL AND RANCH, LTD."
51b0c860-e7ae-4a1c-a42a-5e8b14e69a24,4232938608,758186,,4/12/2013 12:00:00 AM,,,,,DIAMONDBACK E&P LLC
7ada4914-810a-4d32-85df-730c51cee990,4232938632,758399,,4/12/2013 12:00:00 AM,,,,,"FASKEN OIL AND RANCH, LTD."
08833428-aa0a-4ab1-831f-737af51ed2e4,4232938612,758294,,4/12/2013 12:00:00 AM,,,,,DIAMONDBACK E&P LLC
115ec175-77cd-4c4b-8e4c-88b30aa5dffb,4232938606,758132,,4/12/2013 12:00:00 AM,,,,,DIAMONDBACK E&P LLC
22ca0280-9876-48d5-8b4f-8a40a50aca74,4232938623,758369,,4/12/2013 12:00:00 AM,,,,,"FASKEN OIL AND RANCH, LTD."
163e6699-5f5f-4199-8eca-982f6a85ce3c,4232938607,758137,,4/12/2013 12:00:00 AM,,,,,DIAMONDBACK E&P LLC
053fcd5b-097d-4d36-a780-a939f2ccb047,4232938624,758374,,4/12/2013 12:00:00 AM,,,,,"FASKEN OIL AND RANCH, LTD."
bfa37525-e42e-48bf-bc4a-baf7aaefa02a,4232938627,758381,,4/12/2013 12:00:00 AM,,,,,"FASKEN OIL AND RANCH, LTD."
42fad9f1-af25-49e0-add0-d3137a21a881,4232938625,758376,,4/12/2013 12:00:00 AM,,,,,"FASKEN OIL AND RANCH, LTD."
ccd6756a-1c28-4918-8ef9-e5b056defab0,4232938626,758378,,4/12/2013 12:00:00 AM,,,,,"FASKEN OIL AND RANCH, LTD."
270ad50a-ab87-450c-a272-eab52d0fb0c3,4232938629,758386,,4/12/2013 12:00:00 AM,,,,,"FASKEN OIL AND RANCH, LTD."
7e580f60-1216-42af-9368-205c7723ab71,4232934246,491452,,8/14/2000 12:00:00 AM,,,,,CMS OIL AND GAS COMPANY
7e580f60-1216-42af-9368-205c7723ab71,4232934246,760335,,4/15/2013 12:00:00 AM,,,,,ENDEAVOR ENERGY RESOURCES L.P.
588e993a-862d-4f50-b192-5791c582d11a,4232938635,758227,,4/15/2013 12:00:00 AM,,,,,CALLON PETROLEUM OPERATING CO
992ac66b-d018-4918-8fdb-119ca9d04381,4232938636,758947,,4/16/2013 12:00:00 AM,,,,,COG OPERATING LLC
3286eb63-6f56-4513-889f-655cce51632c,4232937805,729743,,4/16/2013 12:00:00 AM,,,,,CALLON PETROLEUM OPERATING CO
a3952579-01e8-4c13-a3ff-da4aa7c67466,4232938640,759306,,4/16/2013 12:00:00 AM,,,,,CALLON PETROLEUM OPERATING CO
